4564,Angus Beef Steak,Angus,4,74.85,597,2025-09-07,2.777,7.880,EB-AF145EC123EE,Description for product 4564,Contains Allergen4,true,true,2024-10-05 14:54:09.887,2024-10-05 14:54:09.887
4565,Bimbo Whole Wheat Bread,Bimbo,3,65.57,244,2025-07-18,4.463,9.769,CE-070F50000404,Description for product 4565,Contains Allergen5,true,true,2024-10-05 14:54:09.890,2024-10-05 14:54:09.890
4566,Dove Shampoo,Dove,10,84.38,273,2025-01-08,4.722,3.727,58-AC4EF2CAAA26,Description for product 4566,Contains Allergen6,true,true,2024-10-05 14:54:09.890,2024-10-05 14:54:09.890
4567,Bimbo Whole Wheat Bread,Bimbo,3,47.91,181,2024-12-22,3.329,1.777,4A-66A7C3DFBFE4,Description for product 4567,Contains Allergen7,true,true,2024-10-05 14:54:09.890,2024-10-05 14:54:09.890
4568,Pampers Diapers,Pampers,8,8.65,137,2024-12-30,1.941,3.050,5C-938B32FDBD6C,Description for product 4568,Contains Allergen8,true,true,2024-10-05 14:54:09.890,2024-10-05 14:54:09.890
4569,Angus Beef Steak,Angus,4,95.87,832,2025-03-14,4.415,7.642,F9-938DA3A18738,Description for product 4569,Contains Allergen9,true,true,2024-10-05 14:54:09.890,2024-10-05 14:54:09.890
4570,Lays Potato Chips,Lays,7,95.31,363,2024-10-30,0.123,3.170,EF-32E22549E708,Description for product 4570,Contains Allergen0,true,true,2024-10-05 14:54:09.893,2024-10-05 14:54:09.893
4571,Nestlé Whole Milk,Nestlé,2,83.60,845,2025-08-09,1.648,2.929,FF-73C650D9BAEF,Description for product 4571,Contains Allergen1,true,true,2024-10-05 14:54:09.893,2024-10-05 14:54:09.893
4572,Dove Shampoo,Dove,10,9.85,305,2024-10-11,3.698,7.781,86-4C4A17B89EBA,Description for product 4572,Contains Allergen2,true,true,2024-10-05 14:54:09.893,2024-10-05 14:54:09.893
4573,Angus Beef Steak,Angus,4,29.78,169,2025-03-26,4.352,0.635,E6-2D7B52312225,Description for product 4573,Contains Allergen3,true,true,2024-10-05 14:54:09.897,2024-10-05 14:54:09.897
4574,Palmolive Liquid Soap,Palmolive,10,63.49,939,2025-06-29,4.963,8.984,7D-9E2CA794D6FE,Description for product 4574,Contains Allergen4,true,true,2024-10-05 14:54:09.897,2024-10-05 14:54:09.897
4575,Nestlé Whole Milk,Nestlé,2,76.92,527,2025-08-02,1.917,3.323,8B-FB988C0C561A,Description for product 4575,Contains Allergen5,true,true,2024-10-05 14:54:09.900,2024-10-05 14:54:09.900
4576,Nestlé Whole Milk,Nestlé,2,17.00,569,2025-01-02,0.448,5.356,9C-DBC717283C29,Description for product 4576,Contains Allergen6,true,true,2024-10-05 14:54:09.900,2024-10-05 14:54:09.900
4577,Coca-Cola Zero,Coca-Cola,1,12.66,210,2025-02-23,0.420,2.466,D9-93CC4A256650,Description for product 4577,Contains Allergen7,true,true,2024-10-05 14:54:09.900,2024-10-05 14:54:09.900
4578,Dove Shampoo,Dove,10,63.10,871,2025-06-12,4.045,9.777,D4-69809AF2AD3E,Description for product 4578,Contains Allergen8,true,true,2024-10-05 14:54:09.900,2024-10-05 14:54:09.900
4579,Dove Shampoo,Dove,10,85.35,467,2025-02-27,0.719,1.010,E5-841AE7A857EE,Description for product 4579,Contains Allergen9,true,true,2024-10-05 14:54:09.900,2024-10-05 14:54:09.900
4580,Lays Potato Chips,Lays,7,82.61,340,2024-11-05,4.177,1.955,71-B3977D155B77,Description for product 4580,Contains Allergen0,true,true,2024-10-05 14:54:09.903,2024-10-05 14:54:09.903
4581,Angus Beef Steak,Angus,4,83.87,65,2024-12-11,4.944,1.669,E2-06E2D73B86E4,Description for product 4581,Contains Allergen1,true,true,2024-10-05 14:54:09.903,2024-10-05 14:54:09.903
4582,Ariel Detergent,Ariel,9,76.70,908,2025-01-20,1.617,6.346,C4-F6C5C2093747,Description for product 4582,Contains Allergen2,true,true,2024-10-05 14:54:09.903,2024-10-05 14:54:09.903
4583,Gala Apples,Gala,5,68.92,470,2024-10-13,4.362,6.121,92-A3594776322B,Description for product 4583,Contains Allergen3,true,true,2024-10-05 14:54:09.907,2024-10-05 14:54:09.907
4584,Ariel Detergent,Ariel,9,6.79,313,2024-10-17,2.175,6.930,26-DF298B23E05B,Description for product 4584,Contains Allergen4,true,true,2024-10-05 14:54:09.907,2024-10-05 14:54:09.907
4585,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,17.17,77,2025-04-26,3.249,3.584,36-88C08715FC9D,Description for product 4585,Contains Allergen5,true,true,2024-10-05 14:54:09.907,2024-10-05 14:54:09.907
4586,Pampers Diapers,Pampers,8,88.08,878,2025-09-08,4.320,6.577,B5-F2F63B0BDAB3,Description for product 4586,Contains Allergen6,true,true,2024-10-05 14:54:09.910,2024-10-05 14:54:09.910
4587,Angus Beef Steak,Angus,4,17.81,201,2025-02-13,0.851,1.567,6F-9DB81B7784A7,Description for product 4587,Contains Allergen7,true,true,2024-10-05 14:54:09.910,2024-10-05 14:54:09.910
4588,Nestlé Whole Milk,Nestlé,2,7.05,165,2025-09-08,3.791,1.364,DD-74B0B68F96DD,Description for product 4588,Contains Allergen8,true,true,2024-10-05 14:54:09.910,2024-10-05 14:54:09.910
4589,Angus Beef Steak,Angus,4,76.80,584,2025-01-20,2.974,3.708,4D-9EE2C6F95E55,Description for product 4589,Contains Allergen9,true,true,2024-10-05 14:54:09.910,2024-10-05 14:54:09.910
4590,Nestlé Whole Milk,Nestlé,2,35.81,196,2024-12-25,4.045,1.703,AA-95D2CE62E85D,Description for product 4590,Contains Allergen0,true,true,2024-10-05 14:54:09.910,2024-10-05 14:54:09.910
4591,Angus Beef Steak,Angus,4,10.83,420,2024-10-29,1.875,2.831,12-C0C28693D68A,Description for product 4591,Contains Allergen1,true,true,2024-10-05 14:54:09.913,2024-10-05 14:54:09.913
4592,Gala Apples,Gala,5,9.69,193,2025-04-16,2.327,1.641,0E-8EAB89ED0CD7,Description for product 4592,Contains Allergen2,true,true,2024-10-05 14:54:09.913,2024-10-05 14:54:09.913
4593,Gala Apples,Gala,5,31.04,378,2025-09-26,3.196,2.510,9A-3551D5384C7C,Description for product 4593,Contains Allergen3,true,true,2024-10-05 14:54:09.913,2024-10-05 14:54:09.913
4594,Gala Apples,Gala,5,26.70,517,2024-11-15,3.523,5.223,E3-29600B734587,Description for product 4594,Contains Allergen4,true,true,2024-10-05 14:54:09.917,2024-10-05 14:54:09.917
4595,Angus Beef Steak,Angus,4,33.92,263,2025-02-09,4.069,4.081,B7-F1EF73CE1FE4,Description for product 4595,Contains Allergen5,true,true,2024-10-05 14:54:09.917,2024-10-05 14:54:09.917
4596,Dove Shampoo,Dove,10,19.15,616,2025-04-19,1.019,9.514,4C-ECD4EC44A041,Description for product 4596,Contains Allergen6,true,true,2024-10-05 14:54:09.917,2024-10-05 14:54:09.917
4597,Dove Shampoo,Dove,10,69.55,639,2024-10-16,2.305,5.624,F6-DBCCF62EC981,Description for product 4597,Contains Allergen7,true,true,2024-10-05 14:54:09.920,2024-10-05 14:54:09.920
4598,Dove Shampoo,Dove,10,56.33,285,2024-10-28,2.945,9.925,2E-1981A926F53F,Description for product 4598,Contains Allergen8,true,true,2024-10-05 14:54:09.920,2024-10-05 14:54:09.920
4599,Nestlé Whole Milk,Nestlé,2,52.54,40,2024-11-24,3.982,8.700,3D-3FF4D018BA70,Description for product 4599,Contains Allergen9,true,true,2024-10-05 14:54:09.920,2024-10-05 14:54:09.920
4600,Angus Beef Steak,Angus,4,11.61,635,2025-05-08,1.555,6.189,38-624910BC2966,Description for product 4600,Contains Allergen0,true,true,2024-10-05 14:54:09.920,2024-10-05 14:54:09.920
4601,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,98.25,810,2025-02-12,2.921,9.351,3A-165E55F19D34,Description for product 4601,Contains Allergen1,true,true,2024-10-05 14:54:09.923,2024-10-05 14:54:09.923
4602,Gala Apples,Gala,5,33.56,52,2024-12-05,2.883,8.212,F9-904CD9272ACE,Description for product 4602,Contains Allergen2,true,true,2024-10-05 14:54:09.923,2024-10-05 14:54:09.923
4603,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,6.53,110,2024-11-18,2.498,5.182,96-1563E74D709D,Description for product 4603,Contains Allergen3,true,true,2024-10-05 14:54:09.923,2024-10-05 14:54:09.923
4604,Angus Beef Steak,Angus,4,72.76,523,2025-02-03,1.172,2.178,5E-1ACCE1DC7FD9,Description for product 4604,Contains Allergen4,true,true,2024-10-05 14:54:09.923,2024-10-05 14:54:09.923
4605,Pampers Diapers,Pampers,8,86.61,30,2025-07-20,1.996,6.392,73-825752F762B4,Description for product 4605,Contains Allergen5,true,true,2024-10-05 14:54:09.927,2024-10-05 14:54:09.927
4606,Nestlé Whole Milk,Nestlé,2,23.57,868,2025-02-12,1.919,4.036,C3-C02446840E32,Description for product 4606,Contains Allergen6,true,true,2024-10-05 14:54:09.927,2024-10-05 14:54:09.927
4607,Pampers Diapers,Pampers,8,56.65,831,2025-02-18,3.588,8.283,6F-8CDA67BA3E5E,Description for product 4607,Contains Allergen7,true,true,2024-10-05 14:54:09.930,2024-10-05 14:54:09.930
4608,Coca-Cola Zero,Coca-Cola,1,58.05,842,2025-04-14,4.573,8.652,64-9D892966A1FC,Description for product 4608,Contains Allergen8,true,true,2024-10-05 14:54:09.930,2024-10-05 14:54:09.930
4609,Nestlé Whole Milk,Nestlé,2,59.58,545,2025-07-14,1.434,9.848,DB-5079F37A8ACB,Description for product 4609,Contains Allergen9,true,true,2024-10-05 14:54:09.930,2024-10-05 14:54:09.930
4610,Coca-Cola Zero,Coca-Cola,1,54.29,282,2025-08-16,1.490,8.294,EB-F864138D0F04,Description for product 4610,Contains Allergen0,true,true,2024-10-05 14:54:09.933,2024-10-05 14:54:09.933
4611,Pampers Diapers,Pampers,8,61.28,827,2025-02-24,4.295,7.236,21-D87FA10FF800,Description for product 4611,Contains Allergen1,true,true,2024-10-05 14:54:09.933,2024-10-05 14:54:09.933
4612,Nestlé Whole Milk,Nestlé,2,11.47,554,2025-09-23,3.726,6.449,D1-D9D249692223,Description for product 4612,Contains Allergen2,true,true,2024-10-05 14:54:09.933,2024-10-05 14:54:09.933
4613,Nestlé Whole Milk,Nestlé,2,6.64,153,2025-05-25,1.125,2.727,87-74E0DC55124B,Description for product 4613,Contains Allergen3,true,true,2024-10-05 14:54:09.937,2024-10-05 14:54:09.937
4614,Coca-Cola Zero,Coca-Cola,1,35.26,346,2025-09-20,2.612,8.123,DD-CDA23656DE16,Description for product 4614,Contains Allergen4,true,true,2024-10-05 14:54:09.937,2024-10-05 14:54:09.937
4615,Nivea Body Cream,Nivea,10,62.96,545,2025-03-30,1.351,3.601,F3-BCDC00ACBDC6,Description for product 4615,Contains Allergen5,true,true,2024-10-05 14:54:09.937,2024-10-05 14:54:09.937
4616,Huggies Diapers,Huggies,8,73.35,438,2024-10-21,1.700,8.660,CF-0C13C6C2627C,Description for product 4616,Contains Allergen6,true,true,2024-10-05 14:54:09.940,2024-10-05 14:54:09.940
4617,Nestlé Whole Milk,Nestlé,2,44.58,371,2024-10-10,2.690,0.981,23-548011245273,Description for product 4617,Contains Allergen7,true,true,2024-10-05 14:54:09.940,2024-10-05 14:54:09.940
4618,Coca-Cola Zero,Coca-Cola,1,88.24,665,2025-05-11,0.337,2.259,84-41BD9666A1C8,Description for product 4618,Contains Allergen8,true,true,2024-10-05 14:54:09.940,2024-10-05 14:54:09.940
4619,Gala Apples,Gala,5,86.16,32,2025-07-21,1.088,0.863,4F-79576906E72B,Description for product 4619,Contains Allergen9,true,true,2024-10-05 14:54:09.940,2024-10-05 14:54:09.940
4620,Ariel Detergent,Ariel,9,11.07,89,2025-04-30,3.103,6.757,58-056F567BDAFB,Description for product 4620,Contains Allergen0,true,true,2024-10-05 14:54:09.940,2024-10-05 14:54:09.940
4621,Gala Apples,Gala,5,80.34,999,2025-08-21,5.039,8.026,D2-72153C6323CC,Description for product 4621,Contains Allergen1,true,true,2024-10-05 14:54:09.943,2024-10-05 14:54:09.943
4622,Pampers Diapers,Pampers,8,96.24,312,2025-05-07,3.799,0.723,4D-AD22872226F8,Description for product 4622,Contains Allergen2,true,true,2024-10-05 14:54:09.943,2024-10-05 14:54:09.943
4623,Lays Potato Chips,Lays,7,30.51,637,2025-05-05,1.602,9.788,B6-9A813EFE12E8,Description for product 4623,Contains Allergen3,true,true,2024-10-05 14:54:09.943,2024-10-05 14:54:09.943
4624,Pampers Diapers,Pampers,8,23.12,364,2025-09-23,3.155,9.528,16-004473C03FC6,Description for product 4624,Contains Allergen4,true,true,2024-10-05 14:54:09.947,2024-10-05 14:54:09.947
4625,Lays Potato Chips,Lays,7,89.11,996,2025-01-23,2.313,7.816,36-F847309FCB1F,Description for product 4625,Contains Allergen5,true,true,2024-10-05 14:54:09.947,2024-10-05 14:54:09.947
4626,Dove Shampoo,Dove,10,40.85,837,2024-10-27,2.509,6.837,7E-1E4854DEB59A,Description for product 4626,Contains Allergen6,true,true,2024-10-05 14:54:09.947,2024-10-05 14:54:09.947
4627,Gala Apples,Gala,5,76.65,952,2025-09-08,0.702,1.103,57-4923505F0BE4,Description for product 4627,Contains Allergen7,true,true,2024-10-05 14:54:09.950,2024-10-05 14:54:09.950
4628,Gala Apples,Gala,5,14.89,555,2025-05-20,4.675,4.765,10-056A9E5965A4,Description for product 4628,Contains Allergen8,true,true,2024-10-05 14:54:09.950,2024-10-05 14:54:09.950
4629,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,28.78,295,2025-03-04,0.211,9.830,11-BF7A88263F53,Description for product 4629,Contains Allergen9,true,true,2024-10-05 14:54:09.950,2024-10-05 14:54:09.950
4630,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,31.20,591,2024-10-12,0.794,8.522,BD-624F811B8925,Description for product 4630,Contains Allergen0,true,true,2024-10-05 14:54:09.953,2024-10-05 14:54:09.953
4631,Coca-Cola Zero,Coca-Cola,1,75.54,2,2024-11-22,2.818,1.042,4B-B444316F78B0,Description for product 4631,Contains Allergen1,true,true,2024-10-05 14:54:09.957,2024-10-05 14:54:09.957
4632,Pampers Diapers,Pampers,8,25.19,237,2025-02-23,3.029,1.574,D4-25AB84FB9FB2,Description for product 4632,Contains Allergen2,true,true,2024-10-05 14:54:09.957,2024-10-05 14:54:09.957
4633,Nestlé Whole Milk,Nestlé,2,27.87,603,2025-06-02,5.042,2.617,A0-A14018978BB9,Description for product 4633,Contains Allergen3,true,true,2024-10-05 14:54:09.960,2024-10-05 14:54:09.960
4634,Pampers Diapers,Pampers,8,34.32,756,2025-03-18,5.029,5.916,58-BA0EF16F1E89,Description for product 4634,Contains Allergen4,true,true,2024-10-05 14:54:09.960,2024-10-05 14:54:09.960
4635,Coca-Cola Zero,Coca-Cola,1,61.11,364,2025-08-13,2.014,1.128,05-EC93BD0DF93B,Description for product 4635,Contains Allergen5,true,true,2024-10-05 14:54:09.963,2024-10-05 14:54:09.963
4636,Coca-Cola Zero,Coca-Cola,1,75.38,793,2025-04-15,4.196,6.979,3D-92CD511347EB,Description for product 4636,Contains Allergen6,true,true,2024-10-05 14:54:09.963,2024-10-05 14:54:09.963
4637,Ariel Detergent,Ariel,9,79.72,93,2025-09-22,3.857,6.270,B9-57F1D28C1A4C,Description for product 4637,Contains Allergen7,true,true,2024-10-05 14:54:09.967,2024-10-05 14:54:09.967
4638,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,88.11,964,2025-02-02,5.055,9.444,FA-E320335729F6,Description for product 4638,Contains Allergen8,true,true,2024-10-05 14:54:09.970,2024-10-05 14:54:09.970
4639,Dove Shampoo,Dove,10,31.53,996,2025-06-26,3.537,4.690,16-2F74D1FF579B,Description for product 4639,Contains Allergen9,true,true,2024-10-05 14:54:09.970,2024-10-05 14:54:09.970
4640,Angus Beef Steak,Angus,4,87.97,365,2025-08-07,0.526,6.980,BA-D4F6846CFC05,Description for product 4640,Contains Allergen0,true,true,2024-10-05 14:54:09.970,2024-10-05 14:54:09.970
4641,Lays Potato Chips,Lays,7,53.92,479,2025-05-17,3.990,8.056,31-914442542D66,Description for product 4641,Contains Allergen1,true,true,2024-10-05 14:54:09.970,2024-10-05 14:54:09.970
4642,Bimbo Whole Wheat Bread,Bimbo,3,57.27,345,2025-03-28,4.291,4.995,85-15560BE39DD0,Description for product 4642,Contains Allergen2,true,true,2024-10-05 14:54:09.973,2024-10-05 14:54:09.973
4643,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,15.53,22,2025-09-28,2.001,3.582,EF-46BEA6E51B98,Description for product 4643,Contains Allergen3,true,true,2024-10-05 14:54:09.973,2024-10-05 14:54:09.973
4644,Ariel Detergent,Ariel,9,25.06,192,2024-12-13,0.584,2.595,4E-6FE092E6B8A2,Description for product 4644,Contains Allergen4,true,true,2024-10-05 14:54:09.973,2024-10-05 14:54:09.973
4645,Bimbo Whole Wheat Bread,Bimbo,3,47.61,859,2024-10-06,0.702,2.183,B2-992133103CB7,Description for product 4645,Contains Allergen5,true,true,2024-10-05 14:54:09.973,2024-10-05 14:54:09.973
4646,Bimbo Whole Wheat Bread,Bimbo,3,39.78,515,2025-04-07,3.670,1.627,DA-EEF93B2E174D,Description for product 4646,Contains Allergen6,true,true,2024-10-05 14:54:09.977,2024-10-05 14:54:09.977
4647,Lays Potato Chips,Lays,7,5.81,789,2025-09-16,4.968,6.540,AB-A18D67BA2908,Description for product 4647,Contains Allergen7,true,true,2024-10-05 14:54:09.977,2024-10-05 14:54:09.977
4648,Lays Potato Chips,Lays,7,74.25,650,2025-02-14,1.400,7.305,D9-6F902C056E5D,Description for product 4648,Contains Allergen8,true,true,2024-10-05 14:54:09.980,2024-10-05 14:54:09.980
4649,Pampers Diapers,Pampers,8,57.89,732,2025-06-14,1.175,3.528,06-9976BD877A51,Description for product 4649,Contains Allergen9,true,true,2024-10-05 14:54:09.980,2024-10-05 14:54:09.980
4650,Ariel Detergent,Ariel,9,67.20,423,2025-06-19,1.799,4.280,6C-E2E1F497E9A2,Description for product 4650,Contains Allergen0,true,true,2024-10-05 14:54:09.980,2024-10-05 14:54:09.980
4651,Angus Beef Steak,Angus,4,3.33,887,2025-08-02,3.764,4.796,64-E33D6D6D2F2B,Description for product 4651,Contains Allergen1,true,true,2024-10-05 14:54:09.980,2024-10-05 14:54:09.980
4652,Coca-Cola Zero,Coca-Cola,1,65.22,666,2025-07-20,3.649,7.442,1F-189E6BD426EB,Description for product 4652,Contains Allergen2,true,true,2024-10-05 14:54:09.980,2024-10-05 14:54:09.980
4653,Pampers Diapers,Pampers,8,30.15,677,2025-08-16,0.606,8.123,60-38A02E3109F7,Description for product 4653,Contains Allergen3,true,true,2024-10-05 14:54:09.983,2024-10-05 14:54:09.983
4654,Bimbo Whole Wheat Bread,Bimbo,3,68.21,631,2024-11-19,1.024,2.472,EF-B01A167D0F08,Description for product 4654,Contains Allergen4,true,true,2024-10-05 14:54:09.983,2024-10-05 14:54:09.983
4655,Bimbo Whole Wheat Bread,Bimbo,3,45.48,629,2025-07-16,2.972,7.052,9D-A5D3CA310619,Description for product 4655,Contains Allergen5,true,true,2024-10-05 14:54:09.983,2024-10-05 14:54:09.983
4656,Ariel Detergent,Ariel,9,79.62,58,2025-02-24,2.388,9.121,27-D283946F9ECD,Description for product 4656,Contains Allergen6,true,true,2024-10-05 14:54:09.987,2024-10-05 14:54:09.987
4657,Gala Apples,Gala,5,76.72,23,2025-03-06,3.447,6.396,06-974EDBB673DC,Description for product 4657,Contains Allergen7,true,true,2024-10-05 14:54:09.987,2024-10-05 14:54:09.987
4658,Bimbo Whole Wheat Bread,Bimbo,3,50.77,206,2024-11-11,3.289,7.418,80-35C6A1545ACE,Description for product 4658,Contains Allergen8,true,true,2024-10-05 14:54:09.987,2024-10-05 14:54:09.987
4659,Gala Apples,Gala,5,21.69,997,2025-08-07,4.441,2.962,02-03DB0FEAD08E,Description for product 4659,Contains Allergen9,true,true,2024-10-05 14:54:09.990,2024-10-05 14:54:09.990
4660,Nestlé Whole Milk,Nestlé,2,72.46,725,2024-10-12,4.597,5.840,6C-BD74C9C26F3A,Description for product 4660,Contains Allergen0,true,true,2024-10-05 14:54:09.990,2024-10-05 14:54:09.990
4661,Pampers Diapers,Pampers,8,78.08,904,2025-06-20,2.382,7.564,8A-B520FC4CF246,Description for product 4661,Contains Allergen1,true,true,2024-10-05 14:54:09.990,2024-10-05 14:54:09.990
4662,Angus Beef Steak,Angus,4,29.06,446,2025-08-17,0.616,8.094,70-6BA57C4BD746,Description for product 4662,Contains Allergen2,true,true,2024-10-05 14:54:09.990,2024-10-05 14:54:09.990
4663,Yoplait Strawberry Yogurt,Yoplait,2,19.03,555,2024-12-03,3.005,6.464,5A-D7F4F476ACB7,Description for product 4663,Contains Allergen3,true,true,2024-10-05 14:54:09.993,2024-10-05 14:54:09.993
4664,Dove Shampoo,Dove,10,98.77,104,2024-11-08,0.142,5.051,B2-9B7D07FCC071,Description for product 4664,Contains Allergen4,true,true,2024-10-05 14:54:09.993,2024-10-05 14:54:09.993
4665,Gala Apples,Gala,5,57.06,746,2025-07-10,1.770,1.860,7B-A91E505C9C3E,Description for product 4665,Contains Allergen5,true,true,2024-10-05 14:54:09.993,2024-10-05 14:54:09.993
4666,Pampers Diapers,Pampers,8,18.06,600,2025-04-10,1.139,7.971,D3-C17D048158C5,Description for product 4666,Contains Allergen6,true,true,2024-10-05 14:54:09.997,2024-10-05 14:54:09.997
4667,Dove Shampoo,Dove,10,81.68,452,2025-03-01,0.912,8.310,45-9FC8C1FEAE70,Description for product 4667,Contains Allergen7,true,true,2024-10-05 14:54:09.997,2024-10-05 14:54:09.997
4668,Coca-Cola Zero,Coca-Cola,1,67.50,4,2025-05-23,0.987,8.512,45-89B3589D555A,Description for product 4668,Contains Allergen8,true,true,2024-10-05 14:54:10.000,2024-10-05 14:54:10.000
4669,Pampers Diapers,Pampers,8,40.69,880,2024-10-10,4.090,4.652,E5-55979975A07E,Description for product 4669,Contains Allergen9,true,true,2024-10-05 14:54:10.000,2024-10-05 14:54:10.000
4670,Pampers Diapers,Pampers,8,20.40,24,2025-03-21,4.955,4.622,0E-D46AB86752D2,Description for product 4670,Contains Allergen0,true,true,2024-10-05 14:54:10.000,2024-10-05 14:54:10.000
4671,Angus Beef Steak,Angus,4,71.95,400,2024-10-08,3.292,7.410,B9-1827780C057B,Description for product 4671,Contains Allergen1,true,true,2024-10-05 14:54:10.000,2024-10-05 14:54:10.000
4672,Bimbo Whole Wheat Bread,Bimbo,3,45.14,72,2024-11-24,0.628,3.661,C4-48A3831A08C6,Description for product 4672,Contains Allergen2,true,true,2024-10-05 14:54:10.000,2024-10-05 14:54:10.000
4673,Bimbo Whole Wheat Bread,Bimbo,3,15.99,35,2025-05-03,1.994,3.216,A7-2C24891DA0D6,Description for product 4673,Contains Allergen3,true,true,2024-10-05 14:54:10.003,2024-10-05 14:54:10.003
4674,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,54.90,161,2025-09-03,1.431,8.485,FA-EEDB71836D91,Description for product 4674,Contains Allergen4,true,true,2024-10-05 14:54:10.003,2024-10-05 14:54:10.003
4675,Gala Apples,Gala,5,39.97,408,2025-01-27,0.777,6.924,47-0D2896696AA8,Description for product 4675,Contains Allergen5,true,true,2024-10-05 14:54:10.003,2024-10-05 14:54:10.003
4676,Pampers Diapers,Pampers,8,62.75,8,2025-02-01,1.266,7.425,64-FB65C2F608C9,Description for product 4676,Contains Allergen6,true,true,2024-10-05 14:54:10.003,2024-10-05 14:54:10.003
4677,Nestlé Whole Milk,Nestlé,2,38.96,250,2025-03-24,4.674,0.424,9A-1E0FE5DAA348,Description for product 4677,Contains Allergen7,true,true,2024-10-05 14:54:10.007,2024-10-05 14:54:10.007
4678,Coca-Cola Zero,Coca-Cola,1,24.28,12,2025-05-20,3.476,1.186,6D-B7F07C57A3B8,Description for product 4678,Contains Allergen8,true,true,2024-10-05 14:54:10.007,2024-10-05 14:54:10.007
4679,Nestlé Whole Milk,Nestlé,2,84.12,953,2024-11-24,4.755,0.964,8F-FDDDDBB91D74,Description for product 4679,Contains Allergen9,true,true,2024-10-05 14:54:10.010,2024-10-05 14:54:10.010
4680,Pampers Diapers,Pampers,8,57.88,371,2025-08-29,5.079,9.775,52-D7E97CE04F7F,Description for product 4680,Contains Allergen0,true,true,2024-10-05 14:54:10.010,2024-10-05 14:54:10.010
4681,Dove Shampoo,Dove,10,57.43,62,2025-08-22,4.830,1.123,9A-FA52CD5C704C,Description for product 4681,Contains Allergen1,true,true,2024-10-05 14:54:10.010,2024-10-05 14:54:10.010
4682,Coca-Cola Zero,Coca-Cola,1,32.32,647,2025-09-11,2.882,6.049,60-268D54E0C6F1,Description for product 4682,Contains Allergen2,true,true,2024-10-05 14:54:10.010,2024-10-05 14:54:10.010
4683,Angus Beef Steak,Angus,4,97.90,876,2025-08-17,2.780,7.027,08-F3F5DE4B59A6,Description for product 4683,Contains Allergen3,true,true,2024-10-05 14:54:10.013,2024-10-05 14:54:10.013
4684,Gala Apples,Gala,5,9.28,156,2025-04-26,1.387,6.575,6F-852D45B1E0A9,Description for product 4684,Contains Allergen4,true,true,2024-10-05 14:54:10.013,2024-10-05 14:54:10.013
4685,Dove Shampoo,Dove,10,44.06,892,2025-03-02,1.682,0.702,55-9100FF8DA0F1,Description for product 4685,Contains Allergen5,true,true,2024-10-05 14:54:10.013,2024-10-05 14:54:10.013
4686,Gala Apples,Gala,5,70.09,533,2025-03-29,3.023,7.369,A4-BFBB39E01F94,Description for product 4686,Contains Allergen6,true,true,2024-10-05 14:54:10.013,2024-10-05 14:54:10.013
4687,Nestlé Whole Milk,Nestlé,2,82.81,809,2025-05-01,4.780,2.483,14-90D4111A8F96,Description for product 4687,Contains Allergen7,true,true,2024-10-05 14:54:10.017,2024-10-05 14:54:10.017
4688,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,36.86,204,2025-04-26,2.859,7.461,79-8FD1F70FC1FC,Description for product 4688,Contains Allergen8,true,true,2024-10-05 14:54:10.017,2024-10-05 14:54:10.017
4689,Gala Apples,Gala,5,49.43,518,2025-03-10,2.201,6.436,35-43CB4509355C,Description for product 4689,Contains Allergen9,true,true,2024-10-05 14:54:10.020,2024-10-05 14:54:10.020
4690,Bimbo Whole Wheat Bread,Bimbo,3,78.23,159,2024-12-18,4.790,0.480,C1-A97C03FC1D08,Description for product 4690,Contains Allergen0,true,true,2024-10-05 14:54:10.020,2024-10-05 14:54:10.020
4691,Gala Apples,Gala,5,69.54,168,2025-03-20,1.078,2.307,BF-2E5B1531A34E,Description for product 4691,Contains Allergen1,true,true,2024-10-05 14:54:10.020,2024-10-05 14:54:10.020
4692,Coca-Cola Zero,Coca-Cola,1,32.30,979,2025-01-12,4.107,2.669,6C-8967B3974BBC,Description for product 4692,Contains Allergen2,true,true,2024-10-05 14:54:10.020,2024-10-05 14:54:10.020
4693,Coca-Cola Zero,Coca-Cola,1,72.61,953,2025-01-29,2.358,4.906,F0-03F505171F24,Description for product 4693,Contains Allergen3,true,true,2024-10-05 14:54:10.023,2024-10-05 14:54:10.023
4694,Nestlé Whole Milk,Nestlé,2,48.44,374,2024-12-13,2.541,6.073,30-4055B7E58C7B,Description for product 4694,Contains Allergen4,true,true,2024-10-05 14:54:10.023,2024-10-05 14:54:10.023
4695,Gala Apples,Gala,5,56.80,198,2024-10-14,0.417,6.419,FB-A6752FFEA170,Description for product 4695,Contains Allergen5,true,true,2024-10-05 14:54:10.027,2024-10-05 14:54:10.027
